Input Sentences,Output Sentences,Grammatical Error
চাপের মধ্যে প্রত্যাশা পূরণ করলেন নাসির,চাপের মধ্যে প্রত্যাশা পূরণ করলেন নাসির,0
১৭০৯ গ্রেগরীয় বর্ষপঞ্জীর একটি সাধারণ বছর।,১৭০৯ গ্রেগরীয় বর্ষপঞ্জীর একটি সাধারণ বছর।,0
১৯৭১ ৬ এপ্রিল আমজাদ হোসেন মৃত্যুবরণ করেন।,১৯৭১ সালের ৬ এপ্রিল আমজাদ হোসেন মৃত্যুবরণ করেন।,1
"যুক্তরাষ্ট্রে আক্রান্ত ৭৯, ৬৬,১৬৩ এবং মৃত ২,১৯,৩৮০ জন।","যুক্তরাষ্ট্রে আক্রান্ত ৭৯,৬৬,১৬৩ এবং মৃত ২,১৯,৩৮০ জন।",1
করোনা: দেশে শনাক্তের সংখ্যা লাখ ছাড়ালো,করোনা: দেশে শনাক্তের সংখ্যা আড়াই লাখ ছাড়ালো,1
"২৪ শে এপ্িরল, ২০২০  রাত ১০:৩৯","২৪ শে এপ্রিল, ২০২০  রাত ১০:৩৯",1
"শব্দটি পিঁপড়া, মৌমাছি ও তিরমিটের মতো সামাজিক পোকামাকড়ের আকারগত গোষ্ঠীতেও প্রয়োগ করা হয়।","""জাতি"" শব্দটি পিঁপড়া, মৌমাছি ও তিরমিটের মতো সামাজিক পোকামাকড়ের আকারগত গোষ্ঠীতেও প্রয়োগ করা হয়।",1
আজকের পর্বে থাকবে কিছু গুরুত্বপূর্ণয তথ্য।,আজকের পর্বে থাকবে কিছু গুরুত্বপূর্ণ তথ্য।,1
"ফখরকে ফখরকে ধোঁকা, ডি ককের শাস্তি","ফখরকে ধোঁকা, ডি ককের শাস্তি",1
জাতীয় চাঁদ দেখা কমিটিরব ৈঠক সন্ধ্যায়,জাতীয় চাঁদ দেখা কমিটির বৈঠক সন্ধ্যায়,1
"১৩ ই জুন, ২০১৫  রাত ৮:০২","১৩ ই জুন, ২০১৫  রাত ৮:০২",0
"কাদের জন্য ১ টা ডোজই যথেষ্ট, জানালো গবেষণা।","কাদের জন্য ১ টা ডোজই যথেষ্ট, জানালো গবেষণা।",0
মুক্তিযুদ্ধের এই সূর্য সন্তানের বাড়ি হবিগঞ্জের চুনারুঘা টউপজেলার মিরাশী গ্রামে।,মুক্তিযুদ্ধের এই সূর্য সন্তানের বাড়ি হবিগঞ্জের চুনারুঘাট উপজেলার মিরাশী গ্রামে।,1
নরসিংদীতে কাভার্ড ভ্যানচাপায় স্কুলছাত্র নিহত নিহত,নরসিংদীতে কাভার্ড ভ্যানচাপায় স্কুলছাত্র নিহত,1
তারপরে নিচের মত ফাঁকা স্ট্যাটাসদ েখতে পাবেন।,তারপরে নিচের মত ফাঁকা স্ট্যাটাস দেখতে পাবেন।,1
আমাদের আজকের আলোচনার বিষয় হচ্ছে কিভাবে আপনি মোবাইল দিয়ে কম্পিউটারকে নিয়ন্ত্রণ করবেন।,আমাদের আজকের আলোচনার বিষয় হচ্ছে কিভাবে আপনি মোবাইল দিয়ে কম্পিউটারকে নিয়ন্ত্রণ করবেন।,0
হ্যাটট্রিকের রেকর্ডে মেসিকে ছুঁলেন রোনালদো,হ্যাটট্রিকের রেকর্ডে মেসিকে ছুঁলেন রোনালদো,0
"আপডেট: ২১ ডিসেম্বর, ২০১৯, ১৩:৪৬","আপডেট: ২১ ডিসেম্বর, ২০১৯, ১৩:৪৬",0
দিনাজপুরে মাথায় পিস্তল ঠেকিয়ে ৩ লাখ ডাকাতি,দিনাজপুরে মাথায় পিস্তল ঠেকিয়ে ৩ লাখ টাকা ডাকাতি,1
মুখ্যমন্ত্রীর নির্দেশের ২৪ ঘণ্টার মধয্ে চালু উত্তর ২৪ পরগনা-কলকাতা ৮টি রুটের বাস,মুখ্যমন্ত্রীর নির্দেশের ২৪ ঘণ্টার মধ্যে চালু উত্তর ২৪ পরগনা-কলকাতা ৮টি রুটের বাস,1
অপর হামলাকারীরা নগরীর পশ্চিমে সরকারি বাহিনী ও একটি মাঠ-হাসপাতাল টার্গেট করে।,অপর হামলাকারীরা নগরীর পশ্চিমে সরকারি বাহিনী ও একটি মাঠ-হাসপাতাল টার্গেট করে।,0
সম্পর্ক জোরদারে ঢাকা-প্যারিস যৌথ কমিশন গঠনে ঐকমত্য,অর্থনৈতিক সম্পর্ক জোরদারে ঢাকা-প্যারিস যৌথ কমিশন গঠনে ঐকমত্য,1
