Input Sentences,Output Sentences,Grammatical Error
"అవును, గడ్డాలు ఉన్నయ్యా! 'శుభ్రంగా షేవ్' చేసుకునే రోజులు పోయాయి!","అవును, గడ్డాలు ఉన్నయ్యా! 'శుభ్రంగా షేవ్' చేసుకునే రోజులు పోయాయి!",0
డిల్లీలో మీడియాతో మాట్లాడుతున్న నాదెండ్ల మనోహర్ మనోహర్,డిల్లీలో మీడియాతో మాట్లాడుతున్న నాదెండ్ల మనోహర్,1
లాక్  డౌన్ లో ఎలా తిరుగుతారు ?,లాక్ డౌన్ లో ఎలా తిరుగుతారు ?,1
అధిక నాణ్యత గాలి క్లీనర్ల యొక్క పఉయోగం;,అధిక నాణ్యత గాలి క్లీనర్ల యొక్క ఉపయోగం;,1
ఏపీలో రాజధాని సమస్యపై కేంద్రం స్పందించాలి,ఏపీలో రాజధాని సమస్యపై కేంద్రం స్పందించాలి,0
శ్లో కార్థేన ప్రవష్యౌమయ దుక్తం గ్రంథకోటిభిః,శ్లో కార్థేన ప్రవష్యౌమయ దుక్తం గ్రంథకోటిభిః,0
ప్రజలు తమను మర్చిపోతారనే భయంతోనే రాజీనామా డ్రామాలు,ప్రజలు తమను మర్చిపోతారనే భయంతోనే రాజీనామా డ్రామాలు,0
ఓలలో భూ వినియోగం విధంగా ఉంది:,ఓలలో భూ వినియోగం కింది విధంగా ఉంది:,1
టీడీపీ నేతలు ఇంకా మోసాలతోనే బతకాలని చూస్తున్నారు: ఏపీ వ్యవసాయ మిషన్ వైస్ చైర్మన్్ నాగిరెడ్డి,టీడీపీ నేతలు ఇంకా మోసాలతోనే బతకాలని చూస్తున్నారు: ఏపీ వ్యవసాయ మిషన్ వైస్ చైర్మన్ నాగిరెడ్డి,1
"యవ్వనంలో కి అడుగు పెడుతుంటే పెడుతుంటే ఉత్సాహంగా,","యవ్వనంలో కి అడుగు పెడుతుంటే ఉత్సాహంగా,",1
"రెండు, మూడ్రోజుల్లో ఉద్యోగ సంఘాలతో సమావేశం","రెండు, మూడ్రోజుల్లో ఉద్యోగ సంఘాలతో సమావేశం",0
తెలంగాణ పోలీస్ అకాడమీపై వీకే సింగ్ హాట్ కామెంట్స్,తెలంగాణ పోలీస్ అకాడమీపై వీకే సింగ్ హాట్ కామెంట్స్,0
వివేకనందరెడ్డిది సహజ మరణం కాదా ? కీలకంగా మారిన పోస్టుమార్టం,వివేకనందరెడ్డిది సహజ మరణం కాదా ? కీలకంగా మారిన పోస్టుమార్టం రిపోర్టు,1
షూటింగ్ చివర్లో మోహన్ లాల్ తెలుగు సినిమా,షూటింగ్ చివర్లో మోహన్ లాల్ తెలుగు సినిమా,0
రాజమౌళి ఇప్పటికి ఆ ట్వీట్ కు కట్టుబడి ఉన్నారా?,రాజమౌళి ఇప్పటికి ఆ ట్వీట్ కు కట్టుబడి ఉన్నారా?,0
ఎగువ కండ్రిగలో భూ వినియోగం కింది విధంగా ఉంది:,ఎగువ కండ్రిగలో భూ వినియోగం కింది విధంగా ఉంది:,0
: తెలంగాణలో ఎన్నికల కోడ్ : అన్నదాతలకు రుణాల కష్టాలు,తెలంగాణలో ఎన్నికల కోడ్ : అన్నదాతలకు రుణాల కష్టాలు,1
ఇప్పుడు కేంద్రం సాయం కోరుతున్నారని ఆగ్రహం,ఇప్పుడు కేంద్రం సాయం కోరుతున్నారని ఆగ్రహం,0
ప్రశ్న: సెల్ తోపాటు కొత్త ప్రొడక్టులు ఏం అమ్ముతున్నారు ?,ప్రశ్న: సెల్ ఫోన్ల తోపాటు కొత్త ప్రొడక్టులు ఏం అమ్ముతున్నారు ?,1
"పన్ిను తగ్గింపు లేదు, అందుకే ప్యాకేజీలో డబ్బులు చేతికి ఇవ్వలేదు: నిర్మల","పన్ను తగ్గింపు లేదు, అందుకే ప్యాకేజీలో డబ్బులు చేతికి ఇవ్వలేదు: నిర్మల",1
